# regenerated by data/regen_tables_from_dump.py 20260719T183042Z (git 9b749c0) from offset_sweep_per_trip_retuned_20260719T180407Z.csv; wide-grid θ; changed fleets vs narrow grid: none; my_ekf/coulomb/ocv_lookup rows from the cross-checked sweep
# ocv_lookup is init-independent: identical values replicated across offset rows by construction
# censoring threshold per dataset = EKF median strict t_conv at +20pp
# Calibration split: 10% of segments per vehicle for the fleet datasets (BMW i3, Deng, VED); 40% per cell for CALCE and 30% per module for UMich/Ford — data-size-driven exceptions, decided before evaluation (see data/soc_baseline_benchmark_calce.py / _module.py).
# All SOC errors in percentage points; every estimator (including coulomb counting) starts from the same deliberately wrong initial SOC.
dataset,method,offset_pp,n_trips,n_errors,rmse_median,rmse_q25,rmse_q75,rmse_mean,mae_median,maxerr_median,rmse_postconv_median,err_end_median,conv_rate_strict,conv_rate_hold,conv_rate_legacy,rate_recovered,rate_diverged,t_conv_strict_median_s,t_conv_hold_median_s,t_conv_legacy_median_s,n_censored,conv_rate_strict_censaware,mean_applied_offset_pp
BMW_i3,rbc_dekf,-10,63,0,10.24007110925976,10.121520094921333,14.958081585865951,12.812695196488107,10.232637662082645,13.4,1.2089569573042356,10.324376689671722,0.07936507936507936,0.14285714285714285,0.1746031746031746,0.15873015873015872,0.7619047619047619,0.0,0.0,0.0,11,0.09615384615384616,-10.0
BMW_i3,rbc_dekf,-5,63,0,16.466274184269526,6.307409378061721,26.001865288183616,18.11494857008452,14.1425717314339,24.384953940294153,1.5914947764075609,15.844584679742614,0.09523809523809523,0.12698412698412698,0.5873015873015873,0.2698412698412698,0.6349206349206349,1540.85,1540.85,30.2,12,0.11764705882352941,-5.0000000000000036
BMW_i3,rbc_dekf,0,63,0,13.38915028815456,0.2540024038501688,23.72044066003513,15.068466389917814,10.14795570064342,21.90000000000001,0.15359319158513168,14.31950956857757,0.3492063492063492,0.5396825396825397,0.7777777777777778,0.1111111111111111,0.5396825396825397,0.0,0.0,0.0,5,0.3793103448275862,0.0
BMW_i3,rbc_dekf,5,63,0,10.881602169138471,4.9107828094596115,25.160985097398047,15.63317532996112,9.172047497818646,20.81992755277472,4.840665912497174,10.806371442221696,0.4126984126984127,0.5714285714285714,0.8253968253968254,0.07936507936507936,0.5079365079365079,263.95,197.05,0.0,4,0.4406779661016949,5.0000000000000036
BMW_i3,rbc_dekf,10,63,0,10.070439162292434,9.86974153664968,23.792878523403694,17.852380760619784,10.012152722028697,12.115435044248823,0.0,10.01432146004958,0.015873015873015872,0.015873015873015872,0.07936507936507936,0.47619047619047616,0.5079365079365079,3821.9,3821.9,1371.5,12,0.0196078431372549,9.992063492063492
BMW_i3,rbc_dekf,20,63,0,19.390618819998252,12.998949604733422,19.91043855173473,18.58381972826729,17.89111574164124,20.013080978240772,3.245739670365957,15.941292251764628,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.015873015873015872,0.9365079365079365,993.6,993.6,1041.95,12,0.058823529411764705,17.146031746031746
BMW_i3,rbc_dekf,30,63,0,20.00474471719306,12.830586495070186,25.664382662955262,20.404293690702165,19.504358876539875,23.374103240740784,3.717048873521478,15.847789415194114,0.031746031746031744,0.031746031746031744,0.1111111111111111,0.1111111111111111,0.8571428571428571,2042.75,2042.75,1234.8,12,0.0392156862745098,21.309523809523807
BMW_i3,coulomb,-30,63,0,19.013251279554968,16.724376165084294,22.59036237319502,20.53818135488922,17.232497488845556,30.0,2.599298972720268,8.867589814814814,0.30158730158730157,0.3333333333333333,0.5079365079365079,0.2222222222222222,0.47619047619047616,897.8,935.5,969.8,11,0.36538461538461536,-29.99206349206349
BMW_i3,coulomb,-20,63,0,11.558382969991813,10.661484760562177,13.902027686294666,14.115353356828845,10.019123531420366,20.0,3.0026905356210705,8.813490740740693,0.36507936507936506,0.4126984126984127,0.873015873015873,0.23809523809523808,0.3968253968253968,874.5,851.55,670.6,6,0.40350877192982454,-20.0
BMW_i3,coulomb,-10,63,0,9.719904981421031,6.539607175937519,12.95523283632956,12.253718779817433,8.51856421540099,15.242783333333376,3.084339414859484,15.242783333333376,0.1111111111111111,0.31746031746031744,0.9841269841269841,0.2222222222222222,0.6666666666666666,538.0,431.7,284.85,8,0.12727272727272726,-10.0
BMW_i3,coulomb,-5,63,0,12.502719677901261,7.18945054162322,16.519593260451273,13.967549625419885,10.384325509199966,20.24278333333337,2.926485585069051,20.24278333333337,0.07936507936507936,0.4126984126984127,1.0,0.047619047619047616,0.873015873015873,0.1,0.1,0.1,8,0.09090909090909091,-5.0000000000000036
BMW_i3,coulomb,0,63,0,16.75497467296871,10.812807222603428,20.741431199505946,17.278673238925855,14.664909353555592,25.242783333333374,1.70432418444947,25.242783333333374,0.015873015873015872,0.12698412698412698,1.0,0.06349206349206349,0.9206349206349206,0.0,0.0,0.0,11,0.019230769230769232,0.0
BMW_i3,coulomb,5,63,0,21.012123184813635,15.236263025468032,24.55016589192049,21.064031567812673,19.23514756421619,28.99602129629624,,28.99602129629624,0.0,0.0,0.031746031746031744,0.015873015873015872,0.9841269841269841,,,667.15,12,0.0,5.0000000000000036
BMW_i3,coulomb,10,63,0,23.96582320515696,18.880295878319284,28.38274215952842,24.525347469068297,23.015419239812605,31.900000000000006,,31.900000000000006,0.0,0.0,0.015873015873015872,0.0,1.0,,,1393.5,12,0.0,9.992063492063492
BMW_i3,coulomb,20,63,0,28.39471385105711,23.739383858457884,35.861914176632595,29.42043409017729,27.598255759904887,35.8,,35.40257407407405,0.0,0.0,0.015873015873015872,0.0,1.0,,,1526.9,12,0.0,17.146031746031746
BMW_i3,coulomb,30,63,0,31.05429844879663,23.963986270809222,40.513480558104696,32.040261252449696,30.084524946622498,36.3,,35.699999999999996,0.0,0.0,0.015873015873015872,0.0,1.0,,,1693.9,12,0.0,21.309523809523807
BMW_i3,ocv_lookup,-30,63,0,38.42788954727097,25.65936567928454,49.99351066403957,37.753746948120366,30.414773631130853,73.4,2.1397311874829694,18.999999999999993,0.3968253968253968,0.3968253968253968,0.7936507936507936,0.047619047619047616,0.5555555555555556,1287.4,1287.4,117.9,6,0.43859649122807015,
BMW_i3,ocv_lookup,-20,63,0,38.42788954727097,25.65936567928454,49.99351066403957,37.753746948120366,30.414773631130853,73.4,2.1397311874829694,18.999999999999993,0.3968253968253968,0.3968253968253968,0.7936507936507936,0.047619047619047616,0.5555555555555556,1287.4,1287.4,117.9,6,0.43859649122807015,
BMW_i3,ocv_lookup,-10,63,0,38.42788954727097,25.65936567928454,49.99351066403957,37.753746948120366,30.414773631130853,73.4,2.1397311874829694,18.999999999999993,0.3968253968253968,0.3968253968253968,0.7936507936507936,0.047619047619047616,0.5555555555555556,1287.4,1287.4,117.9,6,0.43859649122807015,
BMW_i3,ocv_lookup,-5,63,0,38.42788954727097,25.65936567928454,49.99351066403957,37.753746948120366,30.414773631130853,73.4,2.1397311874829694,18.999999999999993,0.3968253968253968,0.3968253968253968,0.7936507936507936,0.047619047619047616,0.5555555555555556,1287.4,1287.4,117.9,6,0.43859649122807015,
BMW_i3,ocv_lookup,0,63,0,38.42788954727097,25.65936567928454,49.99351066403957,37.753746948120366,30.414773631130853,73.4,2.1397311874829694,18.999999999999993,0.3968253968253968,0.3968253968253968,0.7936507936507936,0.047619047619047616,0.5555555555555556,1287.4,1287.4,117.9,6,0.43859649122807015,
BMW_i3,ocv_lookup,5,63,0,38.42788954727097,25.65936567928454,49.99351066403957,37.753746948120366,30.414773631130853,73.4,2.1397311874829694,18.999999999999993,0.3968253968253968,0.3968253968253968,0.7936507936507936,0.047619047619047616,0.5555555555555556,1287.4,1287.4,117.9,6,0.43859649122807015,
BMW_i3,ocv_lookup,10,63,0,38.42788954727097,25.65936567928454,49.99351066403957,37.753746948120366,30.414773631130853,73.4,2.1397311874829694,18.999999999999993,0.3968253968253968,0.3968253968253968,0.7936507936507936,0.047619047619047616,0.5555555555555556,1287.4,1287.4,117.9,6,0.43859649122807015,
BMW_i3,ocv_lookup,20,63,0,38.42788954727097,25.65936567928454,49.99351066403957,37.753746948120366,30.414773631130853,73.4,2.1397311874829694,18.999999999999993,0.3968253968253968,0.3968253968253968,0.7936507936507936,0.047619047619047616,0.5555555555555556,1287.4,1287.4,117.9,6,0.43859649122807015,
BMW_i3,ocv_lookup,30,63,0,38.42788954727097,25.65936567928454,49.99351066403957,37.753746948120366,30.414773631130853,73.4,2.1397311874829694,18.999999999999993,0.3968253968253968,0.3968253968253968,0.7936507936507936,0.047619047619047616,0.5555555555555556,1287.4,1287.4,117.9,6,0.43859649122807015,
Deng_BAIC_EU500,my_ekf,-30,2000,0,13.583060213439937,10.4996778100447,20.63309672314122,15.559890444190032,9.478896963409312,30.650602780651326,3.060286874332611,2.400000000000002,0.8695,0.94,0.9345,0.0925,0.038,2432.0,1356.5,1320.0,136,0.9329399141630901,-24.970600006
Deng_BAIC_EU500,my_ekf,-20,2000,0,12.748802284785818,9.601859239568812,18.217955172283165,14.004300534471174,9.342174600698682,30.78683932942586,3.075317918833852,2.400000000000002,0.8715,0.9415,0.939,0.093,0.0355,2402.0,1305.0,1249.5,131,0.9325842696629213,-18.1772000045
Deng_BAIC_EU500,my_ekf,-10,2000,0,12.257840297495479,8.199597235983697,15.817473771489254,12.488315642158277,8.716221661559587,30.0,3.108481285512187,2.400000000000002,0.8575,0.943,0.939,0.11,0.0325,2492.0,1272.0,1220.0,136,0.9200643776824035,-9.697400004499999
Deng_BAIC_EU500,my_ekf,-5,2000,0,11.448402275938143,7.438855155842052,14.540277915566547,11.480250829857352,8.16198356283143,28.390477853987008,3.1253008163487426,2.400000000000002,0.855,0.946,0.9415,0.1175,0.0275,2531.0,1221.0,1181.0,132,0.9154175588865097,-4.9434000000000005
Deng_BAIC_EU500,my_ekf,0,2000,0,9.21067473931278,5.448086773502542,11.438045857118755,8.76411913895065,6.803683107932022,22.28730614059403,2.9420378664270985,2.400000000000002,0.872,0.9645,0.958,0.1075,0.0205,2401.5,1001.0,811.0,91,0.9135673127291776,0.0034
Deng_BAIC_EU500,my_ekf,5,2000,0,10.000994034377866,6.311377967042921,12.926734298967368,10.099504270400587,7.2535253930100225,25.515527119785663,3.2817929772017203,2.400000000000002,0.862,0.9605,0.954,0.1155,0.0225,2542.0,1131.0,1056.5,104,0.9092827004219409,4.995000000000002
Deng_BAIC_EU500,my_ekf,10,2000,0,9.991824466098187,6.38886778791914,13.187593080631405,10.443546832574192,7.272918903492571,24.92009292044168,3.3071497623845953,2.400000000000002,0.854,0.9495,0.9415,0.124,0.022,2599.0,1131.0,1000.0,118,0.9075451647183846,9.9536
Deng_BAIC_EU500,my_ekf,20,2000,0,9.283379517088294,5.861742221040492,12.16070794231484,9.69217307590877,6.909609987647708,21.057185910788846,3.3231427280605406,2.400000000000002,0.839,0.935,0.9095,0.1225,0.0385,2642.0,1180.5,912.0,142,0.9031216361679225,19.7238
Deng_BAIC_EU500,my_ekf,30,2000,0,8.876208363678547,5.463477807993334,13.34356725347672,10.36047759358616,6.72218225539739,21.053363010494095,3.345067067221602,2.400000000000002,0.8205,0.904,0.8535,0.1215,0.058,2701.0,1267.5,921.0,179,0.9011532125205931,29.1547999975
Deng_BAIC_EU500,rbc_dekf,-30,2000,0,10.271460435741098,6.752792145385223,14.810714392929304,12.3540852864576,7.1167606080298595,30.113179992337166,3.349844731548599,2.400000000000002,0.8235,0.905,0.9425,0.1565,0.02,2599.0,991.0,890.0,138,0.8845327604726101,-24.970600006
Deng_BAIC_EU500,rbc_dekf,-20,2000,0,8.709532996451916,6.418551101431317,17.079199781158557,11.595275077953257,6.561153008598243,25.005203292795954,3.336430648586505,2.400000000000002,0.836,0.8945,0.9425,0.1455,0.0185,2477.5,1071.0,881.0,125,0.8917333333333334,-18.1772000045
Deng_BAIC_EU500,rbc_dekf,-10,2000,0,9.345412907012577,5.520088360963598,15.20036907545154,10.747471627892084,6.570026001772977,29.32621308270288,3.3306655991458123,2.400000000000002,0.8325,0.9065,0.956,0.1495,0.018,2492.0,1057.0,800.0,142,0.8961248654467169,-9.697400004499999
Deng_BAIC_EU500,rbc_dekf,-5,2000,0,8.830936263298119,5.463858461326272,13.589088928337045,9.798474720588128,6.3055859538636305,27.898283559830084,3.336430648586505,2.400000000000002,0.835,0.9125,0.954,0.1555,0.0095,2521.0,977.0,597.0,134,0.894962486602358,-4.9434000000000005
Deng_BAIC_EU500,rbc_dekf,0,2000,0,6.067569405548953,4.329403550749875,7.392502940394472,5.8765006599852025,4.614182791028988,18.882690476311254,3.3054068260524754,2.400000000000002,0.8595,0.9385,0.9725,0.137,0.0035,2211.0,321.0,251.0,90,0.9,0.0034
Deng_BAIC_EU500,rbc_dekf,5,2000,0,7.981444594607419,5.460404652058145,11.348105937162945,8.709974094840357,6.0702044525185865,24.932894983997464,3.343029921583679,2.400000000000002,0.8345,0.905,0.964,0.155,0.0105,2467.0,962.5,676.5,112,0.8840042372881356,4.995000000000002
Deng_BAIC_EU500,rbc_dekf,10,2000,0,8.089061946454011,5.680022427629323,11.83613101486517,9.820586100849072,6.325683342780797,24.008238901390122,3.35966650551282,2.400000000000002,0.822,0.8975,0.9425,0.1635,0.0145,2534.0,952.0,710.0,133,0.8805570433851098,9.9536
Deng_BAIC_EU500,rbc_dekf,20,2000,0,7.663277840966977,5.286302531672346,11.906731722696671,9.886086336378153,6.166389481634585,20.146973229885052,3.3779007259911236,2.400000000000002,0.806,0.8865,0.911,0.163,0.031,2586.0,918.0,648.5,153,0.8727666486193828,19.7238
Deng_BAIC_EU500,rbc_dekf,30,2000,0,7.623378378428471,5.161877765881479,16.72951739031827,10.629699874683908,6.388801943034499,19.323494105948157,3.4139983326569765,2.400000000000002,0.7885,0.8455,0.845,0.1605,0.051,2682.0,1130.0,630.0,179,0.8660076880834706,29.1547999975
Deng_BAIC_EU500,coulomb,-30,2000,0,64.86589501539497,57.91018454690792,70.31868191832825,62.15083960183771,61.352591659018074,95.2,,95.2,0.0,0.0,0.001,0.0,1.0,,,0.0,411,0.0,-24.970600006
Deng_BAIC_EU500,coulomb,-20,2000,0,62.69499846432272,54.29228120213962,68.00201609207438,58.79461757564815,58.54170820614358,94.0,,94.0,0.0,0.0,0.001,0.0,1.0,,,0.0,411,0.0,-18.1772000045
Deng_BAIC_EU500,coulomb,-10,2000,0,60.191142313882,48.148895248799455,65.24941725170929,54.56989111010985,54.882143009999254,92.4,,92.4,0.0,0.0,0.001,0.002,0.998,,,0.0,411,0.0,-9.697400004499999
Deng_BAIC_EU500,coulomb,-5,2000,0,58.27734816790025,44.513545676088796,64.0117238680017,52.156276162192356,52.43000017721987,91.2,4.999999999999999,91.2,0.0005,0.0005,0.0015,0.0025,0.997,0.0,0.0,0.0,411,0.0006293266205160479,-4.9434000000000005
Deng_BAIC_EU500,coulomb,0,2000,0,55.738095423329824,40.81459165625715,62.54259284810614,49.584704856080265,49.1932465774747,89.6,0.0,89.6,0.003,0.005,0.159,0.014,0.983,0.0,0.0,0.0,407,0.003766478342749529,0.0034
Deng_BAIC_EU500,coulomb,5,2000,0,53.306166357852916,36.878911228938364,61.1748159028518,46.982785849836496,45.95680771116194,87.70695795210733,2.600286233876932,87.70695795210733,0.0155,0.085,0.9905,0.021,0.9635,8.0,0.0,0.0,381,0.019147621988882025,4.995000000000002
Deng_BAIC_EU500,coulomb,10,2000,0,50.467138780542356,33.160700310410895,59.90951955797664,44.52098445359707,42.491888575915524,85.2,2.6735136198422538,85.2,0.0325,0.093,0.984,0.0175,0.95,181.0,333.5,180.0,346,0.039298669891172915,9.9536
Deng_BAIC_EU500,coulomb,20,2000,0,43.4243048071293,26.06398791884195,56.09678728326668,40.123308348851644,35.91048431157534,78.81132385440611,2.765215474225989,78.81132385440611,0.035,0.086,0.9605,0.0315,0.9335,525.5,942.5,530.0,341,0.04219409282700422,19.7238
Deng_BAIC_EU500,coulomb,30,2000,0,37.00074958685365,22.42992770092458,50.831687301444994,36.58633786441552,30.8806325050214,69.76970450574717,2.7085328681954435,69.76970450574717,0.03,0.0825,0.944,0.033,0.937,722.5,1551.0,872.5,351,0.036385688295936934,29.1547999975
Deng_BAIC_EU500,ocv_lookup,-30,2000,0,6.347978911877719,4.6484720553099095,7.327760567205908,6.051591944027226,5.3012011638026735,16.000000000000004,3.6499798549000886,2.400000000000002,0.7475,0.929,0.956,0.1675,0.085,3731.0,370.0,10.0,134,0.8011789924973205,
Deng_BAIC_EU500,ocv_lookup,-20,2000,0,6.347978911877719,4.6484720553099095,7.327760567205908,6.051591944027226,5.3012011638026735,16.000000000000004,3.6499798549000886,2.400000000000002,0.7475,0.929,0.956,0.1675,0.085,3731.0,370.0,10.0,134,0.8011789924973205,
Deng_BAIC_EU500,ocv_lookup,-10,2000,0,6.347978911877719,4.6484720553099095,7.327760567205908,6.051591944027226,5.3012011638026735,16.000000000000004,3.6499798549000886,2.400000000000002,0.7475,0.929,0.956,0.1675,0.085,3731.0,370.0,10.0,134,0.8011789924973205,
Deng_BAIC_EU500,ocv_lookup,-5,2000,0,6.347978911877719,4.6484720553099095,7.327760567205908,6.051591944027226,5.3012011638026735,16.000000000000004,3.6499798549000886,2.400000000000002,0.7475,0.929,0.956,0.1675,0.085,3731.0,370.0,10.0,134,0.8011789924973205,
Deng_BAIC_EU500,ocv_lookup,0,2000,0,6.347978911877719,4.6484720553099095,7.327760567205908,6.051591944027226,5.3012011638026735,16.000000000000004,3.6499798549000886,2.400000000000002,0.7475,0.929,0.956,0.1675,0.085,3731.0,370.0,10.0,134,0.8011789924973205,
Deng_BAIC_EU500,ocv_lookup,5,2000,0,6.347978911877719,4.6484720553099095,7.327760567205908,6.051591944027226,5.3012011638026735,16.000000000000004,3.6499798549000886,2.400000000000002,0.7475,0.929,0.956,0.1675,0.085,3731.0,370.0,10.0,134,0.8011789924973205,
Deng_BAIC_EU500,ocv_lookup,10,2000,0,6.347978911877719,4.6484720553099095,7.327760567205908,6.051591944027226,5.3012011638026735,16.000000000000004,3.6499798549000886,2.400000000000002,0.7475,0.929,0.956,0.1675,0.085,3731.0,370.0,10.0,134,0.8011789924973205,
Deng_BAIC_EU500,ocv_lookup,20,2000,0,6.347978911877719,4.6484720553099095,7.327760567205908,6.051591944027226,5.3012011638026735,16.000000000000004,3.6499798549000886,2.400000000000002,0.7475,0.929,0.956,0.1675,0.085,3731.0,370.0,10.0,134,0.8011789924973205,
Deng_BAIC_EU500,ocv_lookup,30,2000,0,6.347978911877719,4.6484720553099095,7.327760567205908,6.051591944027226,5.3012011638026735,16.000000000000004,3.6499798549000886,2.400000000000002,0.7475,0.929,0.956,0.1675,0.085,3731.0,370.0,10.0,134,0.8011789924973205,
VED,my_ekf,-30,408,0,30.73295676463217,28.208045873041733,47.06177892003002,36.72761636848271,30.452240972330294,37.82009695929403,3.3428409764727838,31.674467424074223,0.03676470588235294,0.0392156862745098,0.12254901960784313,0.04656862745098039,0.9166666666666666,172.2,185.0,42.849999999999994,13,0.0379746835443038,-29.910150663525492
VED,my_ekf,-20,408,0,19.572156103139733,8.218405738301964,40.01680444195709,26.944502916420188,19.36233048373468,28.53811304882448,2.343448486221256,21.522154797246543,0.18137254901960784,0.19362745098039216,0.35784313725490197,0.08823529411764706,0.7303921568627451,105.0,87.2,30.2,11,0.18639798488664988,-19.982544239829657
VED,my_ekf,-10,408,0,14.357316133318129,6.180178651128012,33.282800791742176,21.383365189002063,13.025680375449816,24.941057370282373,2.3697358921301452,17.28193776820385,0.23039215686274508,0.2549019607843137,0.49754901960784315,0.1568627450980392,0.6127450980392157,80.55,26.200000000000003,0.4,10,0.23618090452261306,-10.0
VED,my_ekf,-5,408,0,13.451932991478117,4.185147414253046,28.917497954433482,18.618186969247805,11.295714207331045,20.752595474194546,2.5373470936871394,15.193722490115169,0.33088235294117646,0.35784313725490197,0.6004901960784313,0.09803921568627451,0.571078431372549,36.4,16.450000000000003,0.0,7,0.33665835411471323,-5.000000000000004
VED,my_ekf,0,408,0,12.87040866143874,5.542929001612511,23.59073342608572,17.62033407397681,11.264883442706685,21.35413536819195,1.556415017021198,14.814104330228151,0.22303921568627452,0.2647058823529412,0.6446078431372549,0.14950980392156862,0.6274509803921569,0.0,0.0,0.0,10,0.228643216080402,-0.4015425139781866
VED,my_ekf,5,408,0,16.940592404228838,6.557157744243884,29.008244769580624,21.069449821848888,15.016191204326216,25.161845322109055,2.1181332020279346,17.865998259448837,0.17892156862745098,0.19117647058823528,0.49264705882352944,0.15441176470588236,0.6666666666666666,121.4,100.85,0.0,10,0.18341708542713567,3.260162054323042
VED,my_ekf,10,408,0,17.196489880961714,7.402807758838375,28.58363119602327,20.751640745490086,15.769668067420024,25.198223167096344,1.589021410557961,18.9651737511747,0.16911764705882354,0.19852941176470587,0.3946078431372549,0.12254901960784313,0.7083333333333334,94.7,0.0,0.0,13,0.17468354430379746,6.573110150355882
VED,my_ekf,20,408,0,23.978649970719403,11.490505351629652,34.73550994937075,25.7104851712867,22.04081876683847,31.852891269110234,1.6729865268518915,25.407038497856234,0.16176470588235295,0.19852941176470587,0.375,0.10784313725490197,0.7303921568627451,138.7,0.0,0.0,11,0.16624685138539042,12.14293268615147
VED,my_ekf,30,408,0,25.66860252520447,10.826976501338853,36.73386258925686,26.45577284986895,24.29384055094078,31.98828184340556,1.3409389127190492,27.38056872831285,0.12990196078431374,0.1715686274509804,0.37254901960784315,0.09803921568627451,0.7720588235294118,0.0,0.0,0.0,11,0.13350125944584382,16.202174037111273
VED,rbc_dekf,-30,408,0,28.885985135271177,17.75461260610107,30.70831259871649,27.07335698269595,28.5796619653321,30.48874999999999,2.9753303962737103,27.78810222348799,0.11519607843137254,0.12254901960784313,0.22058823529411764,0.06372549019607843,0.821078431372549,322.5,311.15,78.9,14,0.11928934010152284,-29.910150663525492
VED,rbc_dekf,-20,408,0,19.30909711872503,11.223397861565607,31.189010529486694,23.3774611160862,18.977874867489447,25.74966253285077,2.198855545296509,19.201486985674336,0.16911764705882354,0.19362745098039216,0.4117647058823529,0.09803921568627451,0.7328431372549019,30.1,0.2,0.0,11,0.17380352644836272,-19.982544239829657
VED,rbc_dekf,-10,408,0,17.19750982492567,8.11519341172905,31.27871355659729,21.6765684935775,15.401541536099725,27.350501484455876,2.3641377580063834,15.142022857120846,0.2034313725490196,0.22303921568627452,0.4411764705882353,0.18627450980392157,0.6102941176470589,173.6,104.2,0.0,12,0.20959595959595959,-10.0
VED,rbc_dekf,-5,408,0,14.245338863689083,4.927996741394735,32.2499910117452,19.383888867823817,12.313666275289908,23.57921778157892,2.9070943110307965,14.291074380426956,0.2916666666666667,0.3137254901960784,0.5465686274509803,0.11274509803921569,0.5955882352941176,57.4,52.55,0.0,8,0.2975,-5.000000000000004
VED,rbc_dekf,0,408,0,10.940756311776136,4.581128371962281,21.796652748498605,15.676762344006736,9.485626516628056,20.10337972458626,1.705702979053266,11.592968393920078,0.2622549019607843,0.28921568627450983,0.6519607843137255,0.18872549019607843,0.5490196078431373,0.0,0.0,0.0,11,0.2695214105793451,-0.4015425139781866
VED,rbc_dekf,5,408,0,17.29750311865189,6.787649504239866,30.283617674785503,22.101977596466803,15.484839700018517,25.31743001006591,1.9458057411993939,17.010059876640163,0.18627450980392157,0.19852941176470587,0.5367647058823529,0.1715686274509804,0.6421568627450981,221.10000000000002,164.3,0.0,12,0.1919191919191919,3.260162054323042
