dataset,method,vehicle_id,seg_index,rmse_full_pct,mae_full_pct,maxerr_full_pct,rmse_postconv_pct,mae_postconv_pct,maxerr_postconv_pct,t_conv_strict_s,t_conv_hold_s,t_conv_legacy_s,duration_s,n_samples
Deng_BAIC_EU500,ekf,vehicle_03,242,10.716048570573953,7.749345838662594,26.400000000000002,,,,,1321.0,1321.0,4211.0,527.0
Deng_BAIC_EU500,coulomb,vehicle_03,242,53.547730680054016,44.29962900584884,91.6,,,,,,513.0,4211.0,527.0
Deng_BAIC_EU500,ocv_lookup,vehicle_03,242,6.512397787659838,5.652984114458576,16.000000000000004,,,,,865.0,865.0,4211.0,527.0
Deng_BAIC_EU500,ekf,vehicle_03,243,8.711483673831369,5.997250427485126,18.228128661373255,1.7200350497385604,1.3950966757408128,4.981733189788473,3683.0,8.0,8.0,7862.0,983.0
Deng_BAIC_EU500,coulomb,vehicle_03,243,53.96752627911214,46.56153160451624,88.8,,,,,,793.0,7862.0,983.0
Deng_BAIC_EU500,ocv_lookup,vehicle_03,243,7.16182702745582,5.771910454697828,15.200000000000003,,,,,2698.0,2698.0,7862.0,983.0
Deng_BAIC_EU500,ekf,vehicle_03,244,4.137077349310863,3.7794185644925697,11.342238311678104,3.6551333764994127,3.56,4.799999999999994,2571.0,100.0,100.0,2862.0,287.0
Deng_BAIC_EU500,coulomb,vehicle_03,244,29.833611622012384,25.009211696890844,53.36931450574727,,,,,,520.0,2862.0,287.0
Deng_BAIC_EU500,ocv_lookup,vehicle_03,244,7.041584402749954,5.9822556445457415,16.400000000000002,3.6551333764994127,3.56,4.799999999999994,2571.0,0.0,0.0,2862.0,287.0
Deng_BAIC_EU500,ekf,vehicle_03,245,7.764463756424682,6.040726887429377,17.2,3.6986484017813854,3.6133333333333337,4.799999999999994,5162.0,1771.0,1771.0,5453.0,546.0
Deng_BAIC_EU500,coulomb,vehicle_03,245,61.873825038040934,53.11224673975129,97.6,,,,,,520.0,5453.0,546.0
Deng_BAIC_EU500,ocv_lookup,vehicle_03,245,7.264474412904715,6.245679544121195,15.59999999999999,3.6986484017813854,3.6133333333333337,4.799999999999994,5162.0,1530.0,1530.0,5453.0,546.0
Deng_BAIC_EU500,ekf,vehicle_03,246,3.0269135339154793,2.8174057470562492,7.6430203082175465,2.830978631561608,2.67731275831786,4.7341323837085785,130.0,130.0,130.0,2741.0,275.0
Deng_BAIC_EU500,coulomb,vehicle_03,246,30.11533707564856,24.69973021770112,57.051032373563146,,,,,,530.0,2741.0,275.0
Deng_BAIC_EU500,ocv_lookup,vehicle_03,246,6.295433389043528,5.00454063753111,16.000000000000004,,,,,0.0,0.0,2741.0,275.0
Deng_BAIC_EU500,ekf,vehicle_03,247,10.344749635486739,7.545930795432298,24.4,2.9037041339241183,2.716705334487066,4.904346385542635,1410.0,1410.0,1410.0,3992.0,400.0
Deng_BAIC_EU500,coulomb,vehicle_03,247,50.2548075539097,41.47294437628837,88.0,,,,,,520.0,3992.0,400.0
Deng_BAIC_EU500,ocv_lookup,vehicle_03,247,6.182067612620125,5.2726277265523045,16.000000000000004,,,,,990.0,990.0,3992.0,400.0
Deng_BAIC_EU500,ekf,vehicle_03,248,5.95213480325147,4.522354907168713,16.384737266454625,2.476440464294883,2.1419628301905105,4.942814551462127,2821.0,330.0,330.0,6513.0,652.0
Deng_BAIC_EU500,coulomb,vehicle_03,248,59.773652588235706,51.96399626235808,97.6,,,,,,510.0,6513.0,652.0
Deng_BAIC_EU500,ocv_lookup,vehicle_03,248,7.7382832468866525,6.173162294850702,15.603297186712087,3.685017617150517,3.6000000000000005,4.799999999999994,6213.0,2351.0,2351.0,6513.0,652.0
Deng_BAIC_EU500,ekf,vehicle_03,249,3.4893005654001197,3.485308186929352,3.8297900537986984,3.4893005654001197,3.485308186929352,3.8297900537986984,0.0,0.0,0.0,481.0,49.0
Deng_BAIC_EU500,coulomb,vehicle_03,249,20.000000000000007,20.00000000000001,20.000000000000007,,,,,,,481.0,49.0
Deng_BAIC_EU500,ocv_lookup,vehicle_03,249,1.5084254074366001,1.506287229512014,1.5390642336696403,1.5084254074366001,1.506287229512014,1.5390642336696403,0.0,0.0,0.0,481.0,49.0
Deng_BAIC_EU500,ekf,vehicle_03,250,16.91146881594952,16.54411619846009,20.282432992337174,,,,,,,1551.0,156.0
Deng_BAIC_EU500,coulomb,vehicle_03,250,13.067325207531722,11.34171731070095,22.39983055747128,,,,,,521.0,1551.0,156.0
Deng_BAIC_EU500,ocv_lookup,vehicle_03,250,8.105825628024805,6.6943633008174865,16.400000000000002,,,,,,460.0,1551.0,156.0
Deng_BAIC_EU500,ekf,vehicle_03,251,10.774376660697282,7.015118655656452,21.07795982474501,1.5751462360883306,1.20716150282693,4.961362199275682,2241.0,2241.0,2241.0,6054.0,606.0
Deng_BAIC_EU500,coulomb,vehicle_03,251,49.7014769544431,40.75696388704599,90.4,,,,,,811.0,6054.0,606.0
Deng_BAIC_EU500,ocv_lookup,vehicle_03,251,4.647055446521466,3.5190378118846657,14.800000000000002,,,,,661.0,661.0,6054.0,606.0
Deng_BAIC_EU500,ekf,vehicle_03,252,6.96885458384574,4.96004863162038,54.0,3.6704223190254273,3.5733333333333333,4.799999999999994,2791.0,160.0,160.0,3082.0,309.0
Deng_BAIC_EU500,coulomb,vehicle_03,252,34.44655737113983,28.68790964179962,61.25617051915706,,,,,,510.0,3082.0,309.0
Deng_BAIC_EU500,ocv_lookup,vehicle_03,252,6.626961301633403,5.5494088134302855,16.400000000000002,3.6704223190254273,3.5733333333333333,4.799999999999994,2791.0,0.0,0.0,3082.0,309.0
Deng_BAIC_EU500,ekf,vehicle_03,253,10.929780891174632,5.185394921181695,56.79233591869676,3.687817782917154,3.5999999999999996,4.799999999999994,2522.0,241.0,241.0,2792.0,280.0
Deng_BAIC_EU500,coulomb,vehicle_03,253,19.61256021303195,16.47596643827311,37.80952358429115,,,,,,711.0,2792.0,280.0
Deng_BAIC_EU500,ocv_lookup,vehicle_03,253,6.604401173071866,5.269390679292192,15.200000000000003,3.687817782917154,3.5999999999999996,4.799999999999994,2522.0,681.0,0.0,2792.0,280.0
Deng_BAIC_EU500,ekf,vehicle_03,254,6.905846889697494,6.746845559888466,12.4,,,,,,,607.0,60.0
Deng_BAIC_EU500,coulomb,vehicle_03,254,11.997685168427532,10.810629564559388,20.0,3.4925213454278374,3.40155158429119,4.620133948275868,521.0,521.0,,607.0,60.0
Deng_BAIC_EU500,ocv_lookup,vehicle_03,254,12.584801365966142,12.290316719589994,14.839159758988501,,,,,,,607.0,60.0
Deng_BAIC_EU500,ekf,vehicle_03,255,16.68795945829188,16.641758711807704,21.2,,,,,,,820.0,83.0
Deng_BAIC_EU500,coulomb,vehicle_03,255,10.518037701829902,8.608394564926373,20.000000000000004,2.7411488519738167,2.3666607010296934,4.766092030651342,510.0,510.0,510.0,820.0,83.0
Deng_BAIC_EU500,ocv_lookup,vehicle_03,255,11.423374968818008,11.279895531221,14.076542995267383,,,,,,,820.0,83.0
Deng_BAIC_EU500,ekf,vehicle_03,256,7.901300078615605,6.121900686211428,16.4,2.5587503142032277,2.3931356619010606,4.757302462034652,1831.0,1831.0,1831.0,4763.0,477.0
Deng_BAIC_EU500,coulomb,vehicle_03,256,54.86311738927038,46.64499265958217,88.8,,,,,,520.0,4763.0,477.0
Deng_BAIC_EU500,ocv_lookup,vehicle_03,256,7.47448877081463,6.334486694241083,15.59999999999999,,,,,1501.0,1501.0,4763.0,477.0
Deng_BAIC_EU500,ekf,vehicle_03,257,4.79799448581657,4.133500469704711,19.630585888012803,3.687817782917154,3.6000000000000005,4.799999999999994,3942.0,361.0,361.0,4233.0,424.0
Deng_BAIC_EU500,coulomb,vehicle_03,257,49.128941589545185,40.999277469484284,85.43048742145612,,,,,,521.0,4233.0,424.0
Deng_BAIC_EU500,ocv_lookup,vehicle_03,257,6.713281521313083,5.77129740819005,16.400000000000002,3.687817782917154,3.6000000000000005,4.799999999999994,3942.0,70.0,70.0,4233.0,424.0
Deng_BAIC_EU500,ekf,vehicle_03,258,8.523201295567013,6.2707033504147764,17.695761325777045,2.337235861031286,2.1038140575106334,4.841697075695245,3031.0,3031.0,3031.0,7533.0,754.0
Deng_BAIC_EU500,coulomb,vehicle_03,258,59.550813035433904,51.11495194123804,97.6,,,,,,730.0,7533.0,754.0
Deng_BAIC_EU500,ocv_lookup,vehicle_03,258,6.709057769731233,5.65971294771475,15.200000000000003,3.715194028131864,3.626666666666667,4.799999999999994,7243.0,2181.0,2181.0,7533.0,754.0
Deng_BAIC_EU500,ekf,vehicle_03,259,19.1740188301556,9.585069366286717,67.6,,,,,280.0,280.0,1801.0,181.0
Deng_BAIC_EU500,coulomb,vehicle_03,259,15.395504721362235,13.26273264388984,27.46310151149427,,,,,,530.0,1801.0,181.0
Deng_BAIC_EU500,ocv_lookup,vehicle_03,259,7.5259387359626215,6.1370997720092815,15.59999999999999,,,,,450.0,450.0,1801.0,181.0
Deng_BAIC_EU500,ekf,vehicle_03,260,5.683847685092861,4.813383611457018,22.339285362225812,3.6784054516416025,3.5866666666666673,4.799999999999994,3652.0,470.0,470.0,3942.0,395.0
Deng_BAIC_EU500,coulomb,vehicle_03,260,48.24965936416337,40.00801628388869,84.42952607471278,,,,,,510.0,3942.0,395.0
Deng_BAIC_EU500,ocv_lookup,vehicle_03,260,6.41733548651602,5.433964873339637,16.799999999999994,3.6784054516416025,3.5866666666666673,4.799999999999994,3652.0,0.0,0.0,3942.0,395.0
Deng_BAIC_EU500,ekf,vehicle_03,261,15.307507399259961,14.802456373279005,20.005057469348664,,,,,,,2081.0,209.0
Deng_BAIC_EU500,coulomb,vehicle_03,261,13.050523096640104,11.203602813992921,24.571689848659027,,,,,,650.0,2081.0,209.0
Deng_BAIC_EU500,ocv_lookup,vehicle_03,261,5.962793645334095,4.145873950026921,13.59999999999999,,,,,0.0,0.0,2081.0,209.0
Deng_BAIC_EU500,ekf,vehicle_03,262,3.5509096831084173,3.345830991392676,5.551290744353032,3.6631498285855937,3.5733333333333333,4.799999999999994,2531.0,0.0,0.0,2821.0,283.0
Deng_BAIC_EU500,coulomb,vehicle_03,262,29.19233585833687,24.49722849421899,51.743721093869645,,,,,,510.0,2821.0,283.0
Deng_BAIC_EU500,ocv_lookup,vehicle_03,262,7.164708994538649,6.124819194201189,16.799999999999994,3.6631498285855937,3.5733333333333333,4.799999999999994,2531.0,0.0,0.0,2821.0,283.0
Deng_BAIC_EU500,ekf,vehicle_03,263,3.572040650509896,3.1381464702797603,10.338968495995871,4.567712775558462,4.559999999999999,4.799999999999994,2301.0,90.0,90.0,2391.0,240.0
Deng_BAIC_EU500,coulomb,vehicle_03,263,23.463232495511857,19.75226997150381,42.503064636015274,,,,,,510.0,2391.0,240.0
Deng_BAIC_EU500,ocv_lookup,vehicle_03,263,6.9497835556518295,5.785434943431906,16.000000000000004,4.567712775558462,4.559999999999999,4.799999999999994,2301.0,2301.0,0.0,2391.0,240.0
Deng_BAIC_EU500,ekf,vehicle_03,264,8.010276717032118,6.596319313627426,18.8,3.660789438132822,3.5724137931034483,4.799999999999994,5063.0,1561.0,1561.0,5343.0,535.0
Deng_BAIC_EU500,coulomb,vehicle_03,264,61.789028926196124,52.84135026005657,97.6,,,,,,531.0,5343.0,535.0
Deng_BAIC_EU500,ocv_lookup,vehicle_03,264,8.038859236023882,7.2420362854041205,17.200000000000003,3.660789438132822,3.5724137931034483,4.799999999999994,5063.0,1721.0,1721.0,5343.0,535.0
Deng_BAIC_EU500,ekf,vehicle_03,265,8.541217912740159,6.424045100978085,19.6,3.6720754255644694,3.5862068965517238,4.799999999999994,5873.0,1921.0,1921.0,6153.0,616.0
Deng_BAIC_EU500,coulomb,vehicle_03,265,61.04295731430105,52.20516757334739,97.6,,,,,,600.0,6153.0,616.0
Deng_BAIC_EU500,ocv_lookup,vehicle_03,265,7.052072374784056,6.1550806968133625,16.000000000000004,3.6720754255644694,3.5862068965517238,4.799999999999994,5873.0,1611.0,1611.0,6153.0,616.0
Deng_BAIC_EU500,ekf,vehicle_03,266,4.9553597473895925,4.508171528609298,15.05562775190204,3.493515587884316,3.3860465116279075,4.799999999999994,4539.0,816.0,816.0,4875.0,610.0
Deng_BAIC_EU500,coulomb,vehicle_03,266,60.89455433122289,51.167845008225,98.0,,,,,,528.0,4875.0,610.0
Deng_BAIC_EU500,ocv_lookup,vehicle_03,266,7.329227295201196,6.636750957232737,17.599999999999994,3.493515587884316,3.3860465116279075,4.799999999999994,4539.0,4539.0,1233.0,4875.0,610.0
Deng_BAIC_EU500,ekf,vehicle_03,267,9.603588627328849,6.640692009356446,20.40425614130783,1.9132638481908677,1.57345360151468,4.921859640438026,4282.0,4282.0,10.0,9545.0,955.0
Deng_BAIC_EU500,coulomb,vehicle_03,267,58.677262304832645,50.399296986355324,97.6,,,,,,960.0,9545.0,955.0
Deng_BAIC_EU500,ocv_lookup,vehicle_03,267,6.073875196382365,4.952666384022223,15.200000000000003,3.6779440897426277,3.587878787878788,4.799999999999994,9225.0,2651.0,20.0,9545.0,955.0
Deng_BAIC_EU500,ekf,vehicle_03,268,10.92711923196985,7.404325720703642,22.672717964004065,2.038529796755799,1.6999274661480583,4.885695415163132,2672.0,2672.0,2672.0,7254.0,726.0
Deng_BAIC_EU500,coulomb,vehicle_03,268,58.19379236939286,48.753051396868386,97.6,,,,,,791.0,7254.0,726.0
Deng_BAIC_EU500,ocv_lookup,vehicle_03,268,5.163606230832327,4.077675108181093,14.800000000000002,3.6720754255644694,3.5862068965517238,4.799999999999994,6974.0,1071.0,1071.0,7254.0,726.0
Deng_BAIC_EU500,ekf,vehicle_03,269,8.575448429784556,6.854251609156954,18.4,,,,,1641.0,1641.0,4641.0,465.0
Deng_BAIC_EU500,coulomb,vehicle_03,269,55.22110413218052,46.621064675326494,90.8,,,,,,510.0,4641.0,465.0
Deng_BAIC_EU500,ocv_lookup,vehicle_03,269,7.855841941624277,6.981434202420232,16.799999999999994,,,,,1521.0,1521.0,4641.0,465.0
Deng_BAIC_EU500,ekf,vehicle_03,270,19.044282062175572,19.012417336729378,20.14980842911879,,,,,,,430.0,44.0
Deng_BAIC_EU500,coulomb,vehicle_03,270,14.310870469417782,13.825496096307901,19.999999999999996,,,,,,,430.0,44.0
Deng_BAIC_EU500,ocv_lookup,vehicle_03,270,2.6695986676211767,2.636766020582425,3.5325101879322585,2.6695986676211767,2.636766020582425,3.5325101879322585,0.0,0.0,0.0,430.0,44.0
Deng_BAIC_EU500,ekf,vehicle_03,271,1.6508717605682288,1.0479959508571568,7.376380536623383,1.2870547080444588,0.8908312097452418,4.983821254317256,110.0,110.0,110.0,3522.0,353.0
Deng_BAIC_EU500,coulomb,vehicle_03,271,24.793566590959497,20.573876912306126,46.737877704980875,,,,,,771.0,3522.0,353.0
Deng_BAIC_EU500,ocv_lookup,vehicle_03,271,6.0018318807464635,4.51106867145878,15.200000000000003,4.509249752822893,4.499999999999999,4.799999999999994,3412.0,0.0,0.0,3522.0,353.0
Deng_BAIC_EU500,ekf,vehicle_03,272,1.488349875054499,1.1829298268438238,6.952682866608583,1.4275873438555167,1.1565464957952085,4.986822904039778,30.0,30.0,30.0,4503.0,451.0
Deng_BAIC_EU500,coulomb,vehicle_03,272,14.822007811557345,12.650217073425592,28.829885172413793,,,,,1391.0,1391.0,4503.0,451.0
Deng_BAIC_EU500,ocv_lookup,vehicle_03,272,3.908508247039672,2.07438757527723,14.000000000000002,,,,,0.0,0.0,4503.0,451.0
Deng_BAIC_EU500,ekf,vehicle_03,273,6.9195142767056375,6.009164492953126,14.000000000000002,,,,,1751.0,1751.0,5213.0,522.0
Deng_BAIC_EU500,coulomb,vehicle_03,273,58.13764283638794,49.837282893791944,93.6,,,,,,521.0,5213.0,522.0
Deng_BAIC_EU500,ocv_lookup,vehicle_03,273,8.960018044231534,8.141229172625062,17.599999999999994,,,,,,3132.0,5213.0,522.0
Deng_BAIC_EU500,ekf,vehicle_03,274,9.182931520131302,6.646984214208559,19.08734606291283,2.3989229535014824,2.1757958732548883,4.970472112708096,3142.0,3142.0,3142.0,8104.0,811.0
Deng_BAIC_EU500,coulomb,vehicle_03,274,60.0544308033427,51.260940268955146,98.4,,,,,,810.0,8104.0,811.0
Deng_BAIC_EU500,ocv_lookup,vehicle_03,274,6.393516636504083,5.4091300983323185,15.59999999999999,3.16744806946022,2.9909090909090916,4.799999999999994,7674.0,2031.0,2031.0,8104.0,811.0
Deng_BAIC_EU500,ekf,vehicle_03,275,29.133070904911296,17.277279526782944,66.4,3.4277090292481347,3.318918918918919,4.799999999999994,2091.0,810.0,810.0,2451.0,246.0
Deng_BAIC_EU500,coulomb,vehicle_03,275,21.88485378499371,18.742395032785097,37.90086325670499,,,,,,520.0,2451.0,246.0
Deng_BAIC_EU500,ocv_lookup,vehicle_03,275,8.01420586873931,6.90397595690726,17.200000000000003,3.4277090292481347,3.318918918918919,4.799999999999994,2091.0,2091.0,600.0,2451.0,246.0
Deng_BAIC_EU500,ekf,vehicle_03,276,3.4851605519818833,3.001352693321333,8.110803972341824,4.95834481152745,4.958188840112515,4.9975168935209595,2452.0,10.0,10.0,2462.0,247.0
Deng_BAIC_EU500,coulomb,vehicle_03,276,27.52215241226248,22.594450117944064,54.212835000000005,,,,,,501.0,2462.0,247.0
Deng_BAIC_EU500,ocv_lookup,vehicle_03,276,5.796900742431972,5.701219956670343,8.745742424967961,4.953108853175636,4.953108853175636,4.953108853175636,2452.0,2452.0,,2462.0,247.0
Deng_BAIC_EU500,ekf,vehicle_03,277,10.582069547160618,7.535212492445324,30.21042349280178,3.6639481613462075,3.5741935483870972,4.799999999999994,3858.0,866.0,866.0,4158.0,417.0
Deng_BAIC_EU500,coulomb,vehicle_03,277,53.98255816069912,44.88560306225368,92.9025556149427,,,,,,496.0,4158.0,417.0
Deng_BAIC_EU500,ocv_lookup,vehicle_03,277,6.466424948454104,5.746027376925076,16.400000000000002,3.6639481613462075,3.5741935483870972,4.799999999999994,3858.0,366.0,366.0,4158.0,417.0
Deng_BAIC_EU500,ekf,vehicle_03,278,10.186535983560976,7.159584616300213,27.429160330504605,,,,,1161.0,1161.0,4673.0,468.0
Deng_BAIC_EU500,coulomb,vehicle_03,278,51.60297092536127,42.63226705146629,92.8,,,,,,570.0,4673.0,468.0
Deng_BAIC_EU500,ocv_lookup,vehicle_03,278,6.977706122356057,6.26658662186547,16.400000000000002,,,,,3202.0,1151.0,4673.0,468.0
Deng_BAIC_EU500,ekf,vehicle_03,279,10.063637826774647,7.286250604311562,29.085257960136744,,,,,832.0,832.0,3851.0,482.0
Deng_BAIC_EU500,coulomb,vehicle_03,279,49.41552767107204,40.80856943766001,87.03806784674339,,,,,,496.0,3851.0,482.0
Deng_BAIC_EU500,ocv_lookup,vehicle_03,279,6.641375986010596,5.910023100516988,16.400000000000002,,,,,352.0,352.0,3851.0,482.0
Deng_BAIC_EU500,ekf,vehicle_03,280,13.258241530536482,9.521607321674043,30.4,3.6560200192121672,3.6044669769040665,4.980062966254484,2658.0,1129.0,1129.0,3178.0,398.0
Deng_BAIC_EU500,coulomb,vehicle_03,280,39.4670592718613,32.241384462951736,75.68624631034486,,,,,,504.0,3178.0,398.0
Deng_BAIC_EU500,ocv_lookup,vehicle_03,280,5.132078971149589,4.90082827346412,8.27787579625398,3.16062288989998,3.0473266311014844,4.826451267265042,2682.0,817.0,817.0,3178.0,398.0
Deng_BAIC_EU500,ekf,vehicle_03,281,3.189962205428303,2.6942908485669292,16.336738498074805,2.7130868118532443,2.518317457753285,4.896540851760223,60.0,60.0,60.0,3352.0,336.0
Deng_BAIC_EU500,coulomb,vehicle_03,281,24.537878335935336,20.58466210648148,42.56484681992336,,,,,,691.0,3352.0,336.0
Deng_BAIC_EU500,ocv_lookup,vehicle_03,281,6.609766746071795,5.4420640648972345,16.000000000000004,3.3189747242693772,3.2406779661016953,4.799999999999994,2772.0,0.0,0.0,3352.0,336.0
Deng_BAIC_EU500,ekf,vehicle_03,282,5.495712960178995,4.469013262366279,11.361806643263506,3.0407985036540075,2.8190985097470507,4.901710889873989,1941.0,1941.0,10.0,5733.0,574.0
Deng_BAIC_EU500,coulomb,vehicle_03,282,61.60436877430403,53.39497893034697,97.6,,,,,,500.0,5733.0,574.0
Deng_BAIC_EU500,ocv_lookup,vehicle_03,282,8.84822599172886,7.676365173614356,17.141754756644968,3.8208141396376716,3.751724137931034,4.799999999999994,5452.0,2121.0,2121.0,5733.0,574.0
Deng_BAIC_EU500,ekf,vehicle_03,283,1.70884569953339,1.0017635497023418,6.7462789893881325,1.4051659461415118,0.8516494080038431,4.7501635136800395,110.0,110.0,110.0,3482.0,349.0
Deng_BAIC_EU500,coulomb,vehicle_03,283,23.405636866129402,19.384474127194242,45.85682860919523,,,,,,781.0,3482.0,349.0
Deng_BAIC_EU500,ocv_lookup,vehicle_03,283,6.066703386961994,4.78381724482284,14.800000000000002,3.9641875092754693,3.913043478260869,4.799999999999994,3262.0,0.0,0.0,3482.0,349.0
Deng_BAIC_EU500,ekf,vehicle_03,284,12.309840806513664,10.679940358847096,20.013352492337155,3.477231548301944,3.40253164556962,4.799999999999994,1657.0,1657.0,1657.0,2281.0,286.0
Deng_BAIC_EU500,coulomb,vehicle_03,284,14.375013376644771,12.672216845738554,22.806840816091967,,,,,,544.0,2281.0,286.0
Deng_BAIC_EU500,ocv_lookup,vehicle_03,284,8.159232733106304,6.970355031755701,17.200000000000003,3.477231548301944,3.40253164556962,4.799999999999994,1657.0,1657.0,80.0,2281.0,286.0
Deng_BAIC_EU500,ekf,vehicle_03,285,9.574421688255095,7.47003526727715,22.447300097344208,4.247868818301308,4.238735049387981,4.853979016854948,3138.0,1201.0,1201.0,3418.0,428.0
Deng_BAIC_EU500,coulomb,vehicle_03,285,42.76790849609141,34.92150899334874,80.8,,,,,,504.0,3418.0,428.0
Deng_BAIC_EU500,ocv_lookup,vehicle_03,285,6.3886865170843565,6.0292512807868075,11.540886261816397,3.8098051178884567,3.7760941796089402,4.85610666681251,3114.0,3114.0,1361.0,3418.0,428.0
Deng_BAIC_EU500,ekf,vehicle_03,286,10.317253556144722,8.083839783967887,18.37815107315703,2.139392921673727,1.897408382633048,4.80018382804438,3499.0,3499.0,10.0,5720.0,573.0
Deng_BAIC_EU500,coulomb,vehicle_03,286,41.76861920294143,35.058855772555575,71.6,,,,,,800.0,5720.0,573.0
Deng_BAIC_EU500,ocv_lookup,vehicle_03,286,6.737675145218755,5.795150279924432,12.8391597589885,,,,,2571.0,2571.0,5720.0,573.0
Deng_BAIC_EU500,ekf,vehicle_03,287,12.163035902541273,7.730518610267404,38.51464666101007,3.715194028131864,3.626666666666667,4.799999999999994,3932.0,821.0,821.0,4223.0,423.0
Deng_BAIC_EU500,coulomb,vehicle_03,287,43.55596460490753,35.91996669557434,78.56080195210721,,,,,,610.0,4223.0,423.0
Deng_BAIC_EU500,ocv_lookup,vehicle_03,287,6.14733021163165,5.001210574733116,16.400000000000002,3.715194028131864,3.626666666666667,4.799999999999994,3932.0,0.0,0.0,4223.0,423.0
Deng_BAIC_EU500,ekf,vehicle_03,288,31.56615573030983,19.581353376899205,66.8,4.541169697580372,4.533333333333332,4.799999999999994,1971.0,901.0,901.0,2051.0,206.0
Deng_BAIC_EU500,coulomb,vehicle_03,288,18.684901589638038,16.136484336290597,33.48668772030648,,,,,,490.0,2051.0,206.0
Deng_BAIC_EU500,ocv_lookup,vehicle_03,288,8.5982534470594,7.64406218524807,17.200000000000003,4.541169697580372,4.533333333333332,4.799999999999994,1971.0,1971.0,540.0,2051.0,206.0
Deng_BAIC_EU500,ekf,vehicle_03,289,11.617823979172654,8.462191244568999,29.2,,,,,1221.0,1221.0,4304.0,432.0
Deng_BAIC_EU500,coulomb,vehicle_03,289,55.68461941374705,46.1004913527432,94.8,,,,,,501.0,4304.0,432.0
Deng_BAIC_EU500,ocv_lookup,vehicle_03,289,6.647699849850366,5.898657192530021,16.400000000000002,,,,,681.0,681.0,4304.0,432.0
Deng_BAIC_EU500,ekf,vehicle_03,290,7.080710897410625,4.52844629953759,20.773855408435292,2.2806860824296886,1.961308602579404,4.958565132367459,1251.0,1251.0,1251.0,5694.0,570.0
Deng_BAIC_EU500,coulomb,vehicle_03,290,51.293611185060705,42.23354525993485,92.57981463793121,,,,,,711.0,5694.0,570.0
Deng_BAIC_EU500,ocv_lookup,vehicle_03,290,4.829868869167471,3.5515809269692262,14.800000000000002,3.6936761150977,3.5999999999999996,4.799999999999994,5333.0,0.0,0.0,5694.0,570.0
Deng_BAIC_EU500,ekf,vehicle_03,291,17.481690660677078,17.43342542455895,20.086762420306513,,,,,,,900.0,91.0
Deng_BAIC_EU500,coulomb,vehicle_03,291,12.184663319516583,11.104101419729693,19.999999999999996,4.046843480690664,4.002906502554277,4.957089072796938,790.0,790.0,,900.0,91.0
Deng_BAIC_EU500,ocv_lookup,vehicle_03,291,1.9975425154788693,1.3571959800837925,4.414323755065941,1.9975425154788693,1.3571959800837925,4.414323755065941,0.0,0.0,0.0,900.0,91.0
Deng_BAIC_EU500,ekf,vehicle_03,292,2.558750749961957,2.3795942147371405,4.4993395109801435,2.558750749961957,2.3795942147371405,4.4993395109801435,0.0,0.0,0.0,2418.0,303.0
Deng_BAIC_EU500,coulomb,vehicle_03,292,20.641896609930527,17.16860687719863,41.008909365900344,,,,,,593.0,2418.0,303.0
Deng_BAIC_EU500,ocv_lookup,vehicle_03,292,3.8797500308070934,3.684802456072276,7.0622089516757525,3.258970820919234,3.143997365286673,4.944278224872578,1874.0,0.0,0.0,2418.0,303.0
Deng_BAIC_EU500,ekf,vehicle_03,293,10.155901234746091,7.799254345179173,25.2,,,,,1273.0,1273.0,4323.0,541.0
Deng_BAIC_EU500,coulomb,vehicle_03,293,55.01893099091274,45.70360700961753,92.4,,,,,,521.0,4323.0,541.0
Deng_BAIC_EU500,ocv_lookup,vehicle_03,293,7.523820154747869,6.8143965083359985,17.200000000000003,,,,,1233.0,1233.0,4323.0,541.0
Deng_BAIC_EU500,ekf,vehicle_03,294,4.3664193656707235,3.659817723903316,16.535455022812723,,,,,640.0,640.0,4202.0,421.0
Deng_BAIC_EU500,coulomb,vehicle_03,294,44.401002212021126,36.444401623351574,81.14495896743288,,,,,,590.0,4202.0,421.0
Deng_BAIC_EU500,ocv_lookup,vehicle_03,294,5.7998789762125575,4.58527147154428,16.000000000000004,,,,,0.0,0.0,4202.0,421.0
Deng_BAIC_EU500,ekf,vehicle_03,295,13.59609032729977,10.025840872170603,32.4,,,,,1090.0,1090.0,3492.0,350.0
Deng_BAIC_EU500,coulomb,vehicle_03,295,43.939064707143174,35.93065556993437,82.21560103831436,,,,,,520.0,3492.0,350.0
Deng_BAIC_EU500,ocv_lookup,vehicle_03,295,7.195174864886295,6.444144379936036,17.599999999999994,,,,,,720.0,3492.0,350.0
Deng_BAIC_EU500,ekf,vehicle_03,296,3.855544095280541,3.211732508757463,16.24093305572462,4.351625402320751,4.3353746552265395,4.799999999999994,4252.0,450.0,450.0,4372.0,438.0
Deng_BAIC_EU500,coulomb,vehicle_03,296,36.618207530000895,29.986713271208455,69.50334046360172,,,,,,720.0,4372.0,438.0
Deng_BAIC_EU500,ocv_lookup,vehicle_03,296,6.0348618996638,4.731221994663833,16.000000000000004,4.355014792874284,4.338461538461538,4.799999999999994,4252.0,0.0,0.0,4372.0,438.0
Deng_BAIC_EU500,ekf,vehicle_03,297,2.2721583801873457,2.082802239114612,3.891867474449817,2.2721583801873457,2.082802239114612,3.891867474449817,0.0,0.0,0.0,2872.0,288.0
Deng_BAIC_EU500,coulomb,vehicle_03,297,24.93716944534202,20.85271697219562,45.82075050191578,,,,,,581.0,2872.0,288.0
